61,seed,f a r,θ a n ɨ,s e ɾ m,s e ɾ m,-,-,-,-,b iya,aː t,s ɛ m ɛ,g ɾ ə,-,-,s ɛ m ɛ n o,s ɛ ð,t͡ʂ o ŋ ₃₃,z aː t,z a t,ʨ u ₂₂,s iː d,ʨ o ₂₂,s ə m ɑ̃ s,z aː t,ʦ o ŋ ₂₂,s p o r o s,s p o̞ r o̞ s,t a n e,-,ʔ a n o ʔ a n o,b iː ʤ,-,f r aiː,s e m e,ʨ õ ₂₂,ʦ ɤ̃ ₃₃,-,t a n e,-,j eː m,t oɔ j ə m,t a n e,t a n e,-,-,-,-,-,b iː,ʦ o ŋ ₃₃,-,u r l ə χ,t a n i,-,kˀ eː l j e i,-,s j eː m aː,uː r l a χ,f ɾ øː,-,t a n e,m ɔ n ǰ i,-,t a j i m,ɕ ɛ mʲ ɛ̃,s ə m ẽ t ə,s ɨ m ẽ t ɨ,s ə m ɨ n ʦ ə,sʲ e mʲ ə,t a n e,-,s a n i,-,s e m i ʎ a,s ɛː d,-,t e j i m,-,-,-,-,-,t͡ʂ ɤ ŋ ₃₃,t o h u m,t a n e,j eː m,b i ʤ,l æː s eː m,-,-,-,-,ʦ ɤ ₃₃
61,round,rː u m b u ł a k,m a r u s a r i,k ə l o ɾ,-,-,-,-,-,g o l,k r ɛ n,k r ɤ g ə l,-,-,-,o k r o w ɦ l iː,ʁ ɔ n,w ẽ ₃₁,r ɔ n t,r ɔ n t,kʰ w ɛ ₄₄,r aʊ n d,ʁ w ɛ ₂₁,ʀ ɔ̃,r ʊ n t,w e n ₁₂,s t r o ɲ ɟ i l o s,-,m a r u kʲ a,-,p o e p o e,g o l,-,kʰ r i ŋ l ouʰ t ʏ r,t o n d o,ŋ w e ₂₁,w ẽ ₂₁,p e ŋ r ə k,m a ɴ m ai r i,j ɛː ŋ t aː,j æ ŋ t æː,m æ r w ə,m a r ui,m a r ui,-,p æː r,-,-,-,-,ɣ e n ₂₁,-,m æ r æu,m aː k oː m aː k o,-,n i m a z,-,j eː ŋ t aː,m a r a w i,-,j eː ŋ t æː,m a r iː,m o n ɖ l a,-,m æ r u,ɔ k r ɔ̃ ɡ w ɨ,ʀ ə d õ d u,-,r o t u n d,k r u ɡ l ɨ j,m a r ui,-,m a r u s a ɴ,-,r e ð o n d o,r ɵ n d,j eː ŋ t aː,p əu r,-,-,p e ŋ r ə k,-,-,w e n ₃₅,j u v a r l a k,m a r ui,-,ɡ o l,p œː ŋ ɭ ə k,-,p œː ŋ ɭ ə k,-,-,w e ₂₁
58,road,-,-,ʧ ɑ m pʰ ɑ,ʧ ɑ n ɑ p ɑ ɾ,-,-,-,-,s ə r ə k,h ɛ̃ n d,p ɤ t,k ə m i,-,-,ʦ ɛ s t a,v ɑ j,tʰ u ₃₃,ʋ ɛ x,w ɛ χ,ʨ i w ₂₂,r əʊ d,tʰ i w ₂₂,ʃ ə m ɛ̃,l a n ʧ t r aː s ə,tʰ y ₂₂,ð r o m o s,ð r o̞ m o̞ s,-,-,-,s ə ɽ ə k,-,v e k ʏ r,s t r a d a,ʈʰ u ₂₂,tʰ u ₃₃,ɭ eː kʷ,-,p a n t,p e n t,ʎ oː ŋ q,-,-,ɭ eː kʷ,ʎ o χ,-,-,ɭ eː kʷ,s ə ɖ ə k,tʰ ǝɯ ₃₃,-,ʎ o χ,-,-,-,-,p a n t,ʎ ɔː ŋ χ,-,j oː s,-,b a ʈ ɔ,-,ʎ oː ŋ q,d r ɔ ɡ a,v iɐ,ɨ ʃ t ɾ a d ɐ,k a l e,d ɐ r o ɡ ə,-,p a n t,-,-,k a m i n o,v ɛː g,j uː ʃ,ʎ ɔ ŋ,-,-,ɭ eː kʷ,-,-,tʰ ɤ ₃₃,-,-,p e n t,ɾ ɑ s t̪ ə,ɭ œː k,ɭ œː k,ɭ œː k,ɭ œː k,-,tʰ o ₃₃
58,fat,-,-,ʧ ɑ ɾ p,ʧ ɑ ɾ p,-,-,-,-,m o ʈ,d r y z ɔ̃ː n i,m ə z n i n a,g r e ʃ,-,-,s aː d l o,f ɛ d̥,t͡ʂ i ₅₅,v ɛ t,v ɛ t,ʦ ɛ ₅₅,f æ t,ʦ i ₂₄,g ʀ ɛ s,f ɛ t,t͡ʂ i ₅₅,l i p o s,p a x o̞ s,-,-,-,ʧ ə r b iː,-,f ɪː t a,g r a sː o,t͡ʂ i ₅₅,ʦ i ₅₅,w o j,-,w o j,yː j,w uo j,-,-,w oː j,-,-,-,w o j,ʧ ə ɾ b i,ʦ i ₅₅,-,w uo j,-,-,-,-,s a χ s ə,w oː j,f e t,w a j,-,č ɔ r b i,-,w uo j,t w u ʃ ʧ,g u r d u r ɐ,ɡ u ɾ ð u ɾ ɐ,g r ə s i m e,ʒ ɨ r,-,s a χ s ə,-,-,ɡ ɾ a s a,f e t,w o j,w ɔː j,-,-,w o j,-,-,t͡ʂ i ₅₅,-,-,uː j,ʧ ə ɾ b i,w oː j,w oː j,w oː j,w oː j,-,ʦ i ₃₅
56,ashes,h i r,-,m o χ i ɾ,m o χ i ɾ,-,-,-,-,cʰ au r,l yː d y,p ɛ p ɛ l,s ɛ n d r ə,-,-,p o p ɛ l,a s g̥ʰ ə,-,ɑ s,ɑ s,x w a ₅₅ l o ₂₁ ɕ u ₅₅,æ ʃ ɪ z,x w i ₂₂ ɕ u ₂₄,s ɑ̃ d ʀ,a ʃ ə,x w ɛ ₂₂ ɕ y ₅₅ ʁ w a ₁₂,s t a x t i,s t a x t i,-,-,l e h u,r aː kʰ,-,a s k a,ʧ e n e r e,kʰ w a ₅₅ l a ₂₁ ɕ u ₅₅,s u ₅₅,n æː j p æː r,-,r aː t χ i ʃ,χ oː j ə m,q u ʎ ə m,-,-,-,q u ʎ ə m,-,-,-,bʱ ə s m ə,x w a ₃₁ l a ₄₄ s u ₅₅,-,q u ʎ ə m,-,-,ɬ eː ʃ ʧˀ i h,-,χ ɔː j ə m,χ u ʎ ə m,ɑ s k,r æː t χ i s,-,p aːũ s ɔ,-,-,p ɔ pʲ u w,s ĩ z ɐ,s ĩ z ɐ ʃ,ʧ e n u ʃ ə,pʲ e p ɪ lʲ,-,χ ɔː j ə m,-,-,θ e n i θ a s,a s k a,-,q oː ʎ ə m,-,-,n æː j p æː r,-,-,ʂ ɤ ₅₅,k y l,-,χ oː j ə m,ɾ ɑ kʰ,p æː r,-,p æː r,-,-,s u ₅₅
54,three,t r e,m iː ʦ ɨ,-,j ɛ ɾ ɛ kʰ,t a o l u,d a p i s a,t o g o,t ə l o h,t i n,t r iː,-,t r ɛ s,t u l u,t u l o,t r̝ ɪ,d̥ʰ ʁ ɛ,-,-,d r i,-,θ r iː,-,t ʀ w a,d r ai,-,-,t r ia,m i ʦː u,t u l u,k o l u,-,t i g a,-,t r e,-,-,-,m i,-,-,-,m i ʦː u,m i tː u,-,-,a i s e r i,t a l u,-,t iː n,-,t é l o,-,m iː ʦ ɨ,t ə l o j,t aː ʔ,t õ l u,-,-,-,-,m i ʦː u,t i n i,o d é i,-,ʧ ɨ,-,t ɾ e ʃ,-,t r i,m i ʦː u,-,m iː ɕ i,t a r u x,t ɾ e s,t r eː,-,-,t o lː u,t u r u,-,t u e u,t ə l u,-,y ʧ,m i ʦː u,-,t̝ i n,-,-,-,-,t o l u,-
54,sky,c i e ł,θ ɨ ɴ,-,j ɛ ɾ k i n kʰ,l a ŋ i t,b a r e k o p i,j a ŋ i,m i l a i ʔ,a k a s,w aː p l,-,s ɛ l,k a k a l a j a n,l a ŋ e t,n ɛ b ɛ,h e m ə l,-,-,h ɛ m ə l,-,s k aɪ,-,s j ɛ l,h ɪ m l̩,-,-,u r a n o̞ s,s o r a,l a ŋ i t,l a n i,-,l a ŋ i t,-,ʧ ɛ l o,-,-,-,t ei ɴ,-,-,-,t e ɴ,s o r a,-,-,n o g a r a,s u a n,-,a k a ʃ,-,l a n i t r a,-,t i n,k ə n i ə ŋ,y ay,b a n u a,-,-,-,-,t e ɴ,s w ɔ r g ɔ,e a ŋ e d,-,ɲ ɛ b ɔ,-,s ɛ w,-,nʲ e b o,t e ɴ ʥ i k u,-,t i ɴ,r o ŋ i t,θ j e l o,h i m ə l,-,-,l a l e a n,q a l i,-,n ʉ́ c a,l a ŋ i t,-,g ø k,s o r a,-,ʔ ɑ s m ɑ n,-,-,-,-,l a n i,-
54,sharp,m p r e h t,k i r i r u ɴ,-,s u ɾ,e n t a r a m,gʰ eː gʰ a m e,m a t a j a,nʲ ə i ʔ,n o kʰ i l a,l ɛ m,-,p u n ʃ ə ɣ u t,m a t a l e m,k a d i d o k,o s t r iː,s g̥ʰ ɑː b̥,-,-,s χ ɛ r p,-,ʃ ɑː p,-,t ʀ ɑ̃ ʃ ɑ̃,ʃ a r f,-,-,k o̞ f t e̞ r o̞ s,k i r e r o,m a t a r u m,ʔ o i,-,t a j a m,-,t a ʎː ɛ n t e,-,-,-,k i r u,-,-,-,k i r e r u,k i r e r u,-,-,a n i,t a r a m,-,t iː k ʂ ɳ ə,-,p i l o p i l o,-,ʧː i,l a j a m,d eː n i,a t a r õ,-,-,-,-,j oː,d a ɖʱ ua,k e d o r e m,-,ɔ s t r ɨ,-,ɐ ɡ u s a d u,-,o s t r ɨ j,s u r u d oi,-,t a ʦ u ɴ,r o j a,a f i l a ð o,v a s,-,-,k r o a t,m a l a m l a m,-,m a e n o,m a s u k,-,k e s k i n,k i r e r u,-,t̪ e z,-,-,-,-,n o r o k o,-
54,fall,b i e,ʔ u θ ɨ r u r i,-,ə n k n ɛ l,e n d a b u,g e k u,m a n a w u,s i t o,kʰ ə s ə b,k w eː z ã,-,k au w r ə,m a f u n o r,l o t g o n,p a d a t,f a l ə,-,-,v ɑ l ə n,-,f ɔː l,-,t ɔ̃ b e,f a l ə n,-,-,p e̞ f t o̞,o t e r u,m a l a g p a k,h i n a,-,l a b o h,-,k a d e r e,-,-,-,o ʦ u,-,-,-,o ʨ i r u,k o k e r u,-,-,p oː p oː,a r a b a ʔ,-,p ə ɖ ɳ e,-,l a v o,-,u t i ɭ,l a b uː k,n aː tˡ iː ʃ,t o r u,-,-,-,-,o ʨ i r u,p ɔ ɖ i b a,o rː é b e t,-,p a d a ʨ,-,k ɐi ɾ,-,p a d a tʲ,o ʨ i r u,-,ʔ u t i j u ɴ,r a b u,k ae ɾ,f ɛ l a,-,-,m o n u,m a l h a c a k,-,s u p e o h ʉ,t a t u j,-,d y ʃ,o kː o ʨ i r u,-,ɡ ɪ ɾ n ə,-,-,-,-,n o n d a f u,-
54,cut,p r e s,k i r u r i,-,k ə t ɾ ɛ l,k e t o f o,v i t oː,m a n t o t o,m ə p a ʔ,ʈ u k r a # k ə r ə b,t r ɔː ɣ ã,-,t ə ʎ a,c i k c i k,u t o t,r̝ ɛ z a t,s g̥ʰ ɛːʌ,-,-,s n ɛi d ə n,-,k ʌ t,-,k u p e,ʃ n ai d n̩,-,-,k o̞ v o̞,k i r u,m a n i g b a s,ʔ o k i,-,t e t a k,-,t a ʎː a r e,-,-,-,k i t,-,-,-,k i r u,k i r u,-,-,p e l e p e l e,p a p a s,-,k a p ɳ e,-,m a n a p a k a,-,ʦ ɨː ʦ ɨː,m a l a k,ʔ a h ay g eː ʃ,t a t a,-,-,-,-,k i r u,kʰ ɔ ɳ ɖ,m e ŋ i m d,-,ʨ ɔ̃ ʨ,-,k u ɾ t a ɾ,-,rʲ e z a tʲ,k i r u,-,ʨ i j u ɴ,nʲ o p a,k o ɾ t a ɾ,s k oː r a,-,-,t a,k u n t u n,-,b o h i,m o t o k,-,k e s,k i r u,-,k ɑ ʈ n ə,-,-,-,-,n e d o d o,-
54,bad,k e c,k u s a r e θ a,-,v ɑ t,e n d o d,s a b a u,m a j a ʔ a,j e ʔ,kʰ ə r a p,f a l,-,m a l,t a t i ʔ i h,b a b a,z l iː,ɔ n,-,-,s l ɛ χ t,-,b æ d,-,m ɔ v ɛ,ʃ l ɛ ç t,-,-,k a k o̞ s,k u s a r ua,d a ʔ u t,ʔ i n o,-,j a i ʔ,-,k a tː i v o,-,-,-,k e sː a r e t a,-,-,-,k u s a tː a,k u s a tː a,-,-,o r e o r e,a j a u,-,w a͜iː ʈ,-,r a t s j,-,f u s a r i t a m,ʔ a d uː t,j ay ʔ ay ʃ õ õ,l õ # s õ x i,-,-,-,-,k u s a tː a,kʰ ɔ r a p ɔ,m e k ŋ i t,-,z w ɨ,-,m a w,-,p l o x o j,k u s a tː a,-,k u ʦː oː r u,j aː t,m a l o,ʉː s ə l,-,-,aː t,m a k a r m a n,-,k u i,k a h e ʔ # p a j i k,-,k ø t y,k u s a tː a,-,χ ə ɾ ɑ b,-,-,-,-,h a b a r u b a r u,-
53,wing,f l e t,h a ɴ g e,-,tʰ ɛ v,k o h,b a n a,p a n i,p a w a i ʔ,p aĩ kʰ,a s k ɛ l,-,a ɫ ə,s a p i h p i h,p a pː a,k r̝ ɪː d l o,v e ŋ ə,-,-,v l ø ɣ ə l,-,w ɪ ŋ,-,ɛ l,f l ʏː g l̩,-,-,f t e̞ r u ɣ a,h a n e,p a k p a k,ʔ eː h e u,-,s a j a p,-,a l a,-,-,-,h ai n e,-,-,-,h a n e,t u b a s a,-,-,a e n a,s a p,-,p ã ŋ kʰ ə,-,é l a t r a,-,p a n i g a z ɨ,p iː t,tˀ a ʔ,a f i,-,-,-,-,h a n e,ɖ e ɳ a,o s é b e k,-,s k ʃ ɨ d w ɔ,-,a z ɐ,-,k r ɨ l o,h a n e,-,h a n i,r a d,a l a,v ɪ ŋ ɛ,-,-,l i r a s,-,-,e o p u ŋ u,e k a p,-,k a n a d,h a n e,-,b ɑ z u,-,-,-,-,p a n i,-
53,throw,h e ð,n a g ɨ r u r i,-,n ɛ t ɛ l,-,v i g i,m a w u n u,k a t e ʔ,pʰ e k ə b,t øː l ɛ r,-,t i ɾ a,f a l a h,a g u e t,ɦ aː z ɛ t,g̥ʰ a s d̥ʰ ə,-,-,s m ɛi t ə n,-,θ r əʊ,-,ʒ ə t e,v ɛ r f n̩,-,-,r i x n o̞,h oː r u,p i s i k,n o u,-,t i k a u,-,d ʒ e tː a r e,-,-,-,n a g u,-,-,-,h o r u,h oː r u,-,-,o d a o d a,m a m a n t i k,-,pʰ e k ɳ e,-,m i t o r a k a,-,j a ɭ,nʲ ə m a t,h i ɬ h a n,t e b u,-,-,-,-,n a ŋ e r u,pʰ o p a ɖ i b a,u é t e cʰ,-,ʒ u ʦ a ʨ,-,ɐ t i ɾ a ɾ,-,b r o s a tʲ,n a g e r u,-,n a g i j u ɴ,m o u t,t i ɾ a ɾ,s l ɛ ŋ a,-,-,t u d a,p a n a q,-,m t o k ʉ,n o a k,-,a t,n a ŋ e r u,-,pʰ ẽ k n ə,-,-,-,-,b a n d u,-
53,thick,t r a ʃ,ʔ a ʨ i ɕ a r i,-,h ɑ s t,e ŋ k a f a l,t oː t o g o,b a ŋ k e,k a p a n,gʱ ə n,t e w,-,ə s p ɛ s,k i f t o l,p o t p o t,t l ʊ s t iː,d̥ʰ y g̥ʰ,-,-,d ɪ k,-,θ ɪ k,-,e p ɛ,d ɪ k,-,-,x o̞ n d r o̞ s,a ʦ u kʲ a,m a d a m u l,m aː n o a,-,t e b a l,-,g r ɔ sː o,-,-,-,ai ʨ i,-,-,-,g o ʦ ui,a t ui,-,-,i d u n a,t a b a l,-,gʰ ə ʈː ə,-,m a t é v i n a,-,u d a,tʰ a w,d i t ã́,-,-,-,-,-,a ʨ iː,m o ʈ a,o k r o k r,-,ɡ ɛ̃ s t ɨ,-,ɨ ʃ p e s u,-,t o l s t ɨ j,a ʦ ui,-,ʔ a ɕ i s a ɴ,t a b a r,ɡ o ɾ ð o,ɕ ɔ k,-,-,m a ʔ a r,m a k u s h t u r,-,o c m o e ʉ,k a p a r,-,k a l ɯ n,a ʦ ui,-,m o ʈ ə,-,-,-,-,n o k a p a,-
53,swell,ə ɲ,h u k u r ɨ r u r i,-,u r ɛ l,-,b o k o,b a ŋ k a,k a b ə ŋ,pʰ u l ə b,k w ẽː v ĩ,-,i n f l a,m a l i f a w a,b a nː a,o p ʊ x n oʊ̯ t,s v u l m ə,-,-,z w ɛ l ə n,-,s w ɛ l,-,ɑ̃ f l e,ʃ v ɛ l ə n,-,-,f u s k o̞ n o̞,h u k u r e r u,b a g a ʔ,h o ʔ o p e h u,-,k e m b a i,-,g o n f j a r e,-,-,-,h u k u r u,-,-,-,h u k u r e r u,h u k u r e r u,-,-,b o b o g a,k a m b a ŋ,-,s u d z ɳ e,-,m i b o n t s i n a,-,f u k u r i ɭ,b a l a k,n iː ʧ aː d,m u l õ t a,-,-,-,-,ɸ u k u r e r u,pʰ u l i b a,o b t i ŋ e l,-,p ɛ̃ ʧ ɲ ɛ ʨ,-,ĩ ʃ a ɾ,-,p u x n u tʲ,h u k u r e r u,-,h u kː w i j u ɴ,b o k a k,i n ʧ a ɾ s e,p øː s a,-,-,b u b u,l h u m f a w a,-,e u o f é o ʉ,b ə ŋ k a k,-,ʃ i ʃ,h u k u r e r u,-,s u ʤ n ə,-,-,-,-,n o j e o,-
53,split,ʧ a,s e h e r u r i,-,b ɑ ʒ ɑ n ɛ l,m e l a k,p u t a k e,w o t a,m i t i n,c i r ə b,f ɔ w t ĩ,-,ə s k ə ɾ ð a,m i p e l a ʔ,-,r o z ɟ ɛ l ɪ t,g̥ʰ l ɒ w,-,-,s p l ɛi t ə n,-,s p l ɪ t,-,f ɑ̃ d ʀ,ʃ p a l t n̩,-,-,s c i z o̞,s a k e r u,b a ŋ a g,w aː h i,-,b e l a h,-,s p a kː a r e,-,-,-,s a k u,-,-,-,s a k e r u,ɕ a k e r u,-,-,n a v a n a v a,b a l a ʔ,-,ʧ i ɾ ɳ e,-,m a m a k j,-,s a k i ɭ,m a l aː k,ʔ a ɬ t ay n iː g eː ʃ,w e h a,-,-,-,-,s a k e r u,bʱ a g ɔ # k,m e l b o t b,-,r ɔ̃ b a ʨ,-,ʀ ɐ ʃ a ɾ,-,r a s k a l ɨ v a tʲ,s a k e r u,-,s a k i j u ɴ,b i r i e h,p a ɾ t i ɾ,s p l i t r a,-,-,f e r a,t m a l h t a l h,-,aː c ʔ o h u,m ə k a ʔ,-,j a r,s a k e r u,-,d o # ʈ ʊ k ɽ e # k ə ɾ n ə,-,-,-,-,n e b o gʰ a,-
53,sew,c e p,n ou r i,-,k ɑ ɾ ɛ l,-,k eː k a b e,m o n j a u,n a p e ʔ,s i b,g w r ia t,-,k u z i,m i t a ʔ i s,s o t s e,ʃ iː t,s y,-,-,n a j ə n,-,s əʊ,-,k u d ʀ,n ɛːə n,-,-,r a v o̞,t o z u r u,t a h i ʔ,h u m u,-,j a i t,-,k u ʧ i r e,-,-,-,n uː,-,-,-,n uː,n uː,-,-,s u r i s u r i,m a n d a i t,-,ʃ i w ɳ e,-,m a n j a i t r a,-,n u z ɨ,m ə nʲ i ə ŋ,n ay i ɬ k a d,t a g u,-,-,-,-,n oː,s i l ei,m e r a s m,-,ʃ ɨ ʨ,-,k u z e ɾ,-,ʃ ɨ tʲ,n oː,-,n oː j u ɴ,n o p u ŋ,k o s e ɾ,s yː,-,-,l i t a,s h m a q i s h,-,t m é ʔ s i,ŋ a b e t,-,d i k,n uː,-,s i n ə,-,-,-,-,n e t a m p o l i,-
53,sea,d e t,ʔ u m i,-,t s o v,l o u d,g u t s i n i,t a s i,d i l i ʔ,s ə m u d r,m oː ʁ,-,m a r,l i j a r,t a s i,m o r̝ ɛ,h ɑ w,-,-,z e,-,s iː,-,m ɛ ʀ,oː t͜s eaː n,-,-,θ a l a s a,u m i,d a g a t,k a i,-,t a s i k,-,m a r e,-,-,-,u ɴ,-,-,-,u m i,u m i,-,-,l o,r o ŋ # j a w a,-,s ə m u d ɾ ə,-,r a n o m a s i n a,-,i m,ʔ o k iː n,t o n t eː l,a s i,-,-,-,-,o m i,s ɔ m u d r ɔ,d a o b,-,m ɔ ʒ ɛ,-,m a ɾ,-,m o rʲ e,u m i,-,ʔ u m i,r a u t,m a ɾ,ɧ øː,-,-,t a s i,w a z a k a n,-,# t ʉ p ʉ,-,-,d e n i z,u m i,-,s ə m ə n d̪ ə ɾ,-,-,-,-,t e h i,-
53,rotten,k a l b u r,w a r u s a r i,-,pʰ ə t ɑ ʦ,m u t a ŋ,b i k o,b o ŋ k o,k i ŋ ə h,-,b r ɛ j n,-,p u ð ɾ i t,m a f u n i ʔ,l a m a s,s x ɲ ɪ l iː,ʁ ʌ ð ə n,-,-,v ə r s l e t ə n,-,r ɒ t ə n,-,p u ʀ i,f au l,-,-,s a p ç o̞ s,w a r u kʲ a,b u j u k,p i l a u,-,b u r o k,-,m a r ʧ o,-,-,-,w a r i,-,-,-,w a r ui,h e g o n a,-,-,m o r u,b u r u k,-,s ə ɖ k a,-,d r o d r o k a,-,p͡s ɨ t a,p o d oː t,d i ɬ ʣ iː d,a b o u,-,-,-,-,w a r iː,s ɔ ɖʱ a,b e é m e cʰ,-,z ɡ ɲ i w ɨ,-,p o d ɾ ɨ,-,g n i l o j,w a r ui,-,w a sː a ɴ,m o d a m,p o ð ɾ i ð o,r ɵ t ə n,-,-,d o d o k,m u b l u c,-,n a k u z o,b u r u k,-,ʧ y r y k,w a r ui,-,ɡ ə l ɑ # h ʊ w ɑ,-,-,-,-,n o b u r u,-
53,narrow,n g u ʃ t,s e b a s a r i,-,n ɛ ʁ,-,k u b u nː a,s o k i,d i k,s ə ŋ k i r ə,s t r iː s,-,ə s t ɾ ɛ t,m a ʔ e c u,a ŋː o s t o,uː s k iː,s m a l,-,-,ɛ ŋ,-,n æ r əʊ,-,e t ʀ w a,ɛ ŋ,-,-,s t e̞ n o̞ s,s e b a kʲ a,d i ʔ i t,l aː ʔ i k i,-,s e k u t,-,s t r e tː o,-,-,-,s e m e,-,-,-,s e b ai,s e b ai,-,-,a r i a r i,s u p i t,-,ə ɾ ũ n d ə,-,é t j,-,i b a,p a ʔ iː t,ʔ ay ɬ ʦˀ oː z i,i s e,-,-,-,-,s e m eː,ɔ ɳ ɔ s a r ia,o b u t e k,-,v ɔ̃ s k i,-,ɨ ʃ t ɾ ɐi t u,-,u z k ɨ j,s e m ai,-,ʃ i b a s a ɴ,s a p i t,e s t ɾ e ʧ o,s m ɑː l,-,-,k l o t,m a q t i t,-,t e a k o t v a,s ə m p i t,-,d a r,s e m ai,-,t̪ ə ŋ,-,-,-,-,n o s e k e,-
53,left,m a j t,h i ʥ a r i,-,ʣ ɑ χ,k u i k i w a ŋ,t o r o r o n a,k a iː,p ə m a i ŋ,b a m a,k l ɛ j s,-,s i n i s t ɾ ə,k a w i l i,a k a g u e,l ɛ v iː,v ɛ n s d̥ʰ ʁ ʌ,-,-,l ɪ ŋ k s,-,l ɛ f t,-,g o ʃ,l ɪ ŋ k,-,-,a r i s t e̞ r a,h i d a r i,w a l a,h e m a,-,k i b a ʔ,-,s i n i s t r o,-,-,-,h i d ai,-,-,-,h i d a r i,h i d a r i,-,-,e b e,k a j o k o,-,ɖ a w iː # b a d z uː,-,h a v i a,-,p ɨ d a ɭ,ʔ e l o j,n i ʃ tˡˀ a,k a b e r a,-,-,-,-,ɸ u d a r i,b ã,k a t u r,-,l ɛ v ɨ,-,ɨ ʃ k e ɾ d ɐ,-,lʲ e v ɨ j,h i d a r i,-,h w i z ai,b a i t,i θ k j e ɾ ð a,v ɛ n s t ə r,-,-,k a r u k,-,-,v r i n a,u l a j,-,s o l,h i d a r i,-,b ɑ j ɑ̃,-,-,-,-,k e m a,-
53,husband,b u rː,u θ u,-,ɑ m u s i n,s aː n a,t a m a t a,l a ŋ k a i,b i n ə h,-,g w aː s,-,ə s p ɔ s,f a ʔ i n a j,a s a g u a,m a n ʒ ɛ l,m a n,-,-,ɛ χ t χ ə n o t,-,h ə z b ə n d,-,m a ʀ i,g a t ə,-,-,a n d r a s,ʨ ie ɕ u,a s a w a,k aː n e,-,l a k i,-,s p o z o,-,-,-,j a d o,-,-,-,ɕ u ʥ i ɴ,ɕ u ʥ i ɴ,-,-,e m e,l a k i,-,n ə w ɾ a,-,v a d j,-,b u t u,k a n a j,h a s t iː n,d o ŋ a,-,-,-,-,o t o k o,p ɔ t i,b u cʰ,-,m a w ʒ ɔ n ɛ k,-,ɨ ʃ p o z u,-,m u ʒ,o tː o,-,u t u,b o n u n,e s p o s o,m a n,-,-,l a ʔ e n,a j u z i,-,v c o ŋ ʉ,w a n a ʔ,-,k o ʤ a,ɕ u ʥ i ɴ,-,ʃ ɔ h ə ɾ,-,-,-,-,m o gʰ a n e,-
53,hit,c ə ł o,ʔ u θ u r i,-,h ɑ ɾ v ɑ ʦ ɛ l,n u m b u k,t a g u n u,b o m b a l i,m u p o ʔ,m a r ə b,s k ɛĩ,-,b a t ɾ ə,m i s t i ʔ,f a gː a s,ʊ d ɛ r̝ ɪ t,d̥ʰ ʁ a f ə,-,-,s t o t ə n,-,h ɪ t,-,f ʀ a p e,t r ɛ f n̩,-,-,x t i p o̞,n a g u r u,h a m p a k,k u ʔ i,-,p a l u ʔ,-,k o l p i r e,-,-,-,u tː a k u,-,-,-,d o ʦ u k u,t a t a k u,-,-,k e a k e a,s i g u s u,-,m a ɾ ɳ e,-,m a m é l j,-,u ʦ ɨ,m ə cʰ u n,ń d iː ɬ ʦˀ i n,t i f a,-,-,-,-,d o j a s u,b ɔ ɽ e,m e ŋ l é b e d,-,u d ɛ̃ ʒ a ʨ,-,b ɐ t e ɾ,-,b i tʲ,n a g u r u,-,ʔ u ʦ u ɴ,o b o x,ɡ o l p ea ɾ,s l oː,-,-,-,k m a j,-,s m i z i,b a j a g u r,-,v u r,n a ŋ u r u,-,ʈ ə k ɾ ɑ n ə,-,-,-,-,f o p e p e,-
53,four,k a t ə r,j uː ʦ ɨ,-,ʧʰ o ɾ s,a f a d,t o a t s i,p a t a,p a ʔ,c əi r,p ɛː v a r,-,k w a t ɾ ə,s p a t,f a t f a t,t ʂ t ɪ r̝ ɪ,f iːʌ,-,-,v i r,-,f ɔː,-,k a t ʀ,f iːɐ̯,-,-,t e̞ s e̞ r a,j o ʦː u,u p a t,h aː,-,e m p a t,-,k w a tː r o,-,-,-,j oi,-,-,-,j o ʦː u,j o tː u,-,-,t o u r a i,a m p a t,-,ʧ a ɾ,-,é f a t r a,-,j uː ʦ ɨ,p aː t,d ĩː ʔ,õ f a,-,-,-,-,j o ʦː u,c a r i,o a ŋ,-,ʧ t ɛ r ɨ,-,k ua t ɾ u,-,ʧ e t ɨ rʲ e,j o ʦː u,-,j uː ɕ i,p a t,k w a t ɾ o,f yː r a,-,-,-,p a t,-,s ʉ p t ʉ,p a t,-,d ø r t,j o ʦː u,-,ʧ ɑ ɾ,-,-,-,-,p a ʔ,-
53,fly,f l u t u r o,θ u b u r i,-,tʰ ə r ʧʰ ɛ l,l a m p a d,b u r u n u,m o j o k o,t ə m a l o n,u r ə b,n iː ʒ a l,-,-,m a f e r,g u p u,l ɛː t a t,f l yː v ə,-,-,v l i ɣ ə n,-,f l aɪ,-,v ɔ l e,f l iː g n̩,-,-,p e̞ t o̞,m a k u,l u m a j a ŋ,l e l e,-,t e r e b a i,-,v o l a r e,-,-,-,t oi,-,-,-,t o b u,t o b u,-,-,l e v o l e v o,m i n s a p,-,u ɖ ɳ e,-,m a n i d i n a,-,m au,ŋ a j aː p,j i tˀ a h,m u h o m b o,-,-,-,-,t o b u,u ɽ,s u é b e k,-,l a t a ʨ,-,v ua ɾ,-,lʲ e tʲ e tʲ,t a tː o r u,-,t u b u ɴ,t i m i r i b,b o l a ɾ,f l yː g a,-,-,s e m o,m a r f a z,-,t o e s o s o,t ə r b a ŋ,-,u ʧ,t o b u,-,ʔ ʊ ɽ n ə,-,-,-,-,h o r o,-
